"subject" "activity" "measurement" "averagemean" "averagestd"
27 "laying" "tBodyGyroJerkY" -0.04 -0.99
27 "laying" "tBodyGyroJerkZ" -0.06 -0.99
27 "laying" "tBodyGyroMag" -0.97 -0.97
27 "laying" "tBodyGyroX" -0.02 -0.99
27 "laying" "tBodyGyroY" -0.1 -0.98
27 "laying" "tBodyGyroZ" 0.12 -0.98
27 "laying" "tGravityAccMag" -0.98 -0.98
27 "laying" "tGravityAccX" -0.53 -0.97
27 "laying" "tGravityAccY" 0.57 -0.99
27 "laying" "tGravityAccZ" 0.85 -0.99
28 "walking" "fBodyAccJerkX" -0.36 -0.37
28 "walking" "fBodyAccJerkY" -0.29 -0.19
28 "walking" "fBodyAccJerkZ" -0.5 -0.57
28 "walking" "fBodyAccMag" -0.35 -0.51
28 "walking" "fBodyAccX" -0.28 -0.3
28 "walking" "fBodyAccY" -0.13 -0.17
28 "walking" "fBodyAccZ" -0.36 -0.33
28 "walking" "fBodyBodyAccJerkMag" -0.36 -0.44
28 "walking" "fBodyBodyGyroJerkMag" -0.6 -0.59
28 "walking" "fBodyBodyGyroMag" -0.51 -0.52
28 "walking" "fBodyGyroX" -0.37 -0.55
28 "walking" "fBodyGyroY" -0.5 -0.5
28 "walking" "fBodyGyroZ" -0.26 -0.31
28 "walking" "tBodyAccJerkMag" -0.3 -0.39
28 "walking" "tBodyAccJerkX" 0.09 -0.34
28 "walking" "tBodyAccJerkY" 0.02 -0.22
28 "walking" "tBodyAccJerkZ" -0.01 -0.54
28 "walking" "tBodyAccMag" -0.18 -0.39
28 "walking" "tBodyAccX" 0.28 -0.29
28 "walking" "tBodyAccY" -0.02 -0.12
28 "walking" "tBodyAccZ" -0.1 -0.3
28 "walking" "tBodyGyroJerkMag" -0.55 -0.58
28 "walking" "tBodyGyroJerkX" -0.09 -0.4
28 "walking" "tBodyGyroJerkY" -0.05 -0.64
28 "walking" "tBodyGyroJerkZ" -0.06 -0.44
28 "walking" "tBodyGyroMag" -0.31 -0.46
28 "walking" "tBodyGyroX" -0.11 -0.5
28 "walking" "tBodyGyroY" -0.02 -0.5
28 "walking" "tBodyGyroZ" 0.12 -0.24
28 "walking" "tGravityAccMag" -0.18 -0.39
28 "walking" "tGravityAccX" 0.94 -0.98
28 "walking" "tGravityAccY" -0.23 -0.97
28 "walking" "tGravityAccZ" -0.13 -0.94
28 "walking_upstairs" "fBodyAccJerkX" -0.32 -0.37
28 "walking_upstairs" "fBodyAccJerkY" -0.36 -0.35
28 "walking_upstairs" "fBodyAccJerkZ" -0.59 -0.69
28 "walking_upstairs" "fBodyAccMag" -0.21 -0.33
28 "walking_upstairs" "fBodyAccX" -0.27 -0.23
28 "walking_upstairs" "fBodyAccY" -0.19 -0.18
28 "walking_upstairs" "fBodyAccZ" -0.4 -0.28
28 "walking_upstairs" "fBodyBodyAccJerkMag" -0.29 -0.37
28 "walking_upstairs" "fBodyBodyGyroJerkMag" -0.66 -0.7
28 "walking_upstairs" "fBodyBodyGyroMag" -0.53 -0.53
28 "walking_upstairs" "fBodyGyroX" -0.4 -0.56
28 "walking_upstairs" "fBodyGyroY" -0.52 -0.46
28 "walking_upstairs" "fBodyGyroZ" -0.32 -0.23
28 "walking_upstairs" "tBodyAccJerkMag" -0.39 -0.33
28 "walking_upstairs" "tBodyAccJerkX" 0.07 -0.31
28 "walking_upstairs" "tBodyAccJerkY" 0.02 -0.33
28 "walking_upstairs" "tBodyAccJerkZ" 0.01 -0.64
28 "walking_upstairs" "tBodyAccMag" -0.19 -0.21
28 "walking_upstairs" "tBodyAccX" 0.26 -0.24
28 "walking_upstairs" "tBodyAccY" -0.03 -0.15
28 "walking_upstairs" "tBodyAccZ" -0.12 -0.29
28 "walking_upstairs" "tBodyGyroJerkMag" -0.62 -0.67
28 "walking_upstairs" "tBodyGyroJerkX" -0.08 -0.49
28 "walking_upstairs" "tBodyGyroJerkY" -0.05 -0.69
28 "walking_upstairs" "tBodyGyroJerkZ" -0.08 -0.6
28 "walking_upstairs" "tBodyGyroMag" -0.26 -0.48
28 "walking_upstairs" "tBodyGyroX" -0.13 -0.52
28 "walking_upstairs" "tBodyGyroY" 0.02 -0.48
28 "walking_upstairs" "tBodyGyroZ" 0.1 -0.19
28 "walking_upstairs" "tGravityAccMag" -0.19 -0.21
28 "walking_upstairs" "tGravityAccX" 0.85 -0.94
28 "walking_upstairs" "tGravityAccY" -0.33 -0.93
28 "walking_upstairs" "tGravityAccZ" -0.27 -0.9
28 "walking_downstairs" "fBodyAccJerkX" -0.03 -0.1
28 "walking_downstairs" "fBodyAccJerkY" -0.01 0
28 "walking_downstairs" "fBodyAccJerkZ" -0.37 -0.49
28 "walking_downstairs" "fBodyAccMag" 0.19 -0.07
28 "walking_downstairs" "fBodyAccX" 0.09 0.14
28 "walking_downstairs" "fBodyAccY" 0.19 0.07
28 "walking_downstairs" "fBodyAccZ" -0.31 -0.42
28 "walking_downstairs" "fBodyBodyAccJerkMag" -0.01 -0.09
28 "walking_downstairs" "fBodyBodyGyroJerkMag" -0.4 -0.46
28 "walking_downstairs" "fBodyBodyGyroMag" -0.22 -0.36
28 "walking_downstairs" "fBodyGyroX" -0.03 -0.35
28 "walking_downstairs" "fBodyGyroY" -0.22 -0.29
28 "walking_downstairs" "fBodyGyroZ" -0.18 -0.42
28 "walking_downstairs" "tBodyAccJerkMag" -0.07 -0.04
28 "walking_downstairs" "tBodyAccJerkX" 0.1 -0.02
28 "walking_downstairs" "tBodyAccJerkY" 0.01 0.03
28 "walking_downstairs" "tBodyAccJerkZ" 0 -0.43
28 "walking_downstairs" "tBodyAccMag" 0.1 0.14
28 "walking_downstairs" "tBodyAccX" 0.29 0.13
28 "walking_downstairs" "tBodyAccY" -0.02 0.16
28 "walking_downstairs" "tBodyAccZ" -0.11 -0.34
28 "walking_downstairs" "tBodyGyroJerkMag" -0.34 -0.41
28 "walking_downstairs" "tBodyGyroJerkX" -0.03 -0.16
28 "walking_downstairs" "tBodyGyroJerkY" -0.06 -0.42
28 "walking_downstairs" "tBodyGyroJerkZ" -0.08 -0.34
28 "walking_downstairs" "tBodyGyroMag" -0.07 -0.22
28 "walking_downstairs" "tBodyGyroX" -0.14 -0.27
28 "walking_downstairs" "tBodyGyroY" 0.01 -0.26
28 "walking_downstairs" "tBodyGyroZ" 0.14 -0.31
28 "walking_downstairs" "tGravityAccMag" 0.1 0.14
28 "walking_downstairs" "tGravityAccX" 0.93 -0.96
28 "walking_downstairs" "tGravityAccY" -0.24 -0.95
28 "walking_downstairs" "tGravityAccZ" -0.12 -0.92
28 "sitting" "fBodyAccJerkX" -0.98 -0.98
28 "sitting" "fBodyAccJerkY" -0.96 -0.96
28 "sitting" "fBodyAccJerkZ" -0.97 -0.98
28 "sitting" "fBodyAccMag" -0.95 -0.95
28 "sitting" "fBodyAccX" -0.98 -0.98
28 "sitting" "fBodyAccY" -0.95 -0.94
28 "sitting" "fBodyAccZ" -0.95 -0.93
28 "sitting" "fBodyBodyAccJerkMag" -0.97 -0.97
28 "sitting" "fBodyBodyGyroJerkMag" -0.98 -0.98
28 "sitting" "fBodyBodyGyroMag" -0.96 -0.95
28 "sitting" "fBodyGyroX" -0.97 -0.98
28 "sitting" "fBodyGyroY" -0.96 -0.95
28 "sitting" "fBodyGyroZ" -0.95 -0.96
28 "sitting" "tBodyAccJerkMag" -0.97 -0.97
28 "sitting" "tBodyAccJerkX" 0.08 -0.98
28 "sitting" "tBodyAccJerkY" 0.01 -0.96
28 "sitting" "tBodyAccJerkZ" 0 -0.98
28 "sitting" "tBodyAccMag" -0.96 -0.95
28 "sitting" "tBodyAccX" 0.28 -0.98
28 "sitting" "tBodyAccY" -0.02 -0.94
28 "sitting" "tBodyAccZ" -0.11 -0.94
28 "sitting" "tBodyGyroJerkMag" -0.98 -0.98
28 "sitting" "tBodyGyroJerkX" -0.1 -0.98
28 "sitting" "tBodyGyroJerkY" -0.04 -0.98
28 "sitting" "tBodyGyroJerkZ" -0.06 -0.97
28 "sitting" "tBodyGyroMag" -0.96 -0.95
28 "sitting" "tBodyGyroX" -0.03 -0.98
28 "sitting" "tBodyGyroY" -0.07 -0.96
28 "sitting" "tBodyGyroZ" 0.09 -0.96
28 "sitting" "tGravityAccMag" -0.96 -0.95
28 "sitting" "tGravityAccX" 0.91 -0.99
28 "sitting" "tGravityAccY" -0.11 -0.97
28 "sitting" "tGravityAccZ" 0.14 -0.96
28 "standing" "fBodyAccJerkX" -0.97 -0.97
28 "standing" "fBodyAccJerkY" -0.94 -0.94
28 "standing" "fBodyAccJerkZ" -0.96 -0.97
28 "standing" "fBodyAccMag" -0.93 -0.92
28 "standing" "fBodyAccX" -0.97 -0.98
28 "standing" "fBodyAccY" -0.89 -0.87
28 "standing" "fBodyAccZ" -0.93 -0.9
28 "standing" "fBodyBodyAccJerkMag" -0.95 -0.95
28 "standing" "fBodyBodyGyroJerkMag" -0.96 -0.96
28 "standing" "fBodyBodyGyroMag" -0.91 -0.88
28 "standing" "fBodyGyroX" -0.88 -0.89
28 "standing" "fBodyGyroY" -0.95 -0.94
28 "standing" "fBodyGyroZ" -0.93 -0.93
28 "standing" "tBodyAccJerkMag" -0.96 -0.95
28 "standing" "tBodyAccJerkX" 0.08 -0.97
28 "standing" "tBodyAccJerkY" 0.01 -0.93
28 "standing" "tBodyAccJerkZ" 0 -0.97
28 "standing" "tBodyAccMag" -0.93 -0.92
28 "standing" "tBodyAccX" 0.28 -0.98
28 "standing" "tBodyAccY" -0.02 -0.88
28 "standing" "tBodyAccZ" -0.11 -0.91
28 "standing" "tBodyGyroJerkMag" -0.96 -0.96
28 "standing" "tBodyGyroJerkX" -0.1 -0.93
28 "standing" "tBodyGyroJerkY" -0.04 -0.97
28 "standing" "tBodyGyroJerkZ" -0.05 -0.96
28 "standing" "tBodyGyroMag" -0.89 -0.88
28 "standing" "tBodyGyroX" -0.03 -0.88
28 "standing" "tBodyGyroY" -0.07 -0.94
28 "standing" "tBodyGyroZ" 0.09 -0.93
28 "standing" "tGravityAccMag" -0.93 -0.92
28 "standing" "tGravityAccX" 0.95 -0.99
28 "standing" "tGravityAccY" -0.25 -0.96
28 "standing" "tGravityAccZ" -0.04 -0.95
28 "laying" "fBodyAccJerkX" -0.98 -0.98
28 "laying" "fBodyAccJerkY" -0.98 -0.98
28 "laying" "fBodyAccJerkZ" -0.97 -0.97
28 "laying" "fBodyAccMag" -0.96 -0.96
28 "laying" "fBodyAccX" -0.97 -0.97
28 "laying" "fBodyAccY" -0.96 -0.94
28 "laying" "fBodyAccZ" -0.96 -0.96
28 "laying" "fBodyBodyAccJerkMag" -0.97 -0.97
28 "laying" "fBodyBodyGyroJerkMag" -0.97 -0.97
28 "laying" "fBodyBodyGyroMag" -0.94 -0.93
28 "laying" "fBodyGyroX" -0.95 -0.96
28 "laying" "fBodyGyroY" -0.97 -0.96
28 "laying" "fBodyGyroZ" -0.96 -0.97
28 "laying" "tBodyAccJerkMag" -0.98 -0.97
28 "laying" "tBodyAccJerkX" 0.08 -0.98
28 "laying" "tBodyAccJerkY" 0.01 -0.98
28 "laying" "tBodyAccJerkZ" 0.01 -0.97
28 "laying" "tBodyAccMag" -0.96 -0.95
28 "laying" "tBodyAccX" 0.28 -0.97
28 "laying" "tBodyAccY" -0.02 -0.95
28 "laying" "tBodyAccZ" -0.11 -0.96
28 "laying" "tBodyGyroJerkMag" -0.98 -0.97
28 "laying" "tBodyGyroJerkX" -0.1 -0.96
28 "laying" "tBodyGyroJerkY" -0.04 -0.98
28 "laying" "tBodyGyroJerkZ" -0.05 -0.98
28 "laying" "tBodyGyroMag" -0.94 -0.93
28 "laying" "tBodyGyroX" -0.02 -0.96
28 "laying" "tBodyGyroY" -0.1 -0.96
28 "laying" "tBodyGyroZ" 0.09 -0.96
28 "laying" "tGravityAccMag" -0.96 -0.95
28 "laying" "tGravityAccX" -0.49 -0.97
28 "laying" "tGravityAccY" 0.14 -0.97
28 "laying" "tGravityAccZ" 0.02 -0.98
29 "walking" "fBodyAccJerkX" -0.21 -0.31
29 "walking" "fBodyAccJerkY" -0.09 -0.16
29 "walking" "fBodyAccJerkZ" -0.39 -0.53
29 "walking" "fBodyAccMag" -0.24 -0.39
29 "walking" "fBodyAccX" -0.14 -0.19
29 "walking" "fBodyAccY" -0.03 -0.18
29 "walking" "fBodyAccZ" -0.28 -0.28
29 "walking" "fBodyBodyAccJerkMag" -0.11 -0.17
29 "walking" "fBodyBodyGyroJerkMag" -0.63 -0.62
29 "walking" "fBodyBodyGyroMag" -0.42 -0.43
29 "walking" "fBodyGyroX" -0.43 -0.65
29 "walking" "fBodyGyroY" -0.36 -0.09
29 "walking" "fBodyGyroZ" -0.4 -0.49
29 "walking" "tBodyAccJerkMag" -0.24 -0.13
29 "walking" "tBodyAccJerkX" 0.09 -0.22
29 "walking" "tBodyAccJerkY" 0.02 -0.09
29 "walking" "tBodyAccJerkZ" 0.01 -0.46
29 "walking" "tBodyAccMag" -0.1 -0.26
29 "walking" "tBodyAccX" 0.27 -0.17
29 "walking" "tBodyAccY" -0.02 -0.09
29 "walking" "tBodyAccZ" -0.11 -0.24
29 "walking" "tBodyGyroJerkMag" -0.51 -0.61
29 "walking" "tBodyGyroJerkX" -0.11 -0.4
29 "walking" "tBodyGyroJerkY" -0.05 -0.59
29 "walking" "tBodyGyroJerkZ" -0.04 -0.5
29 "walking" "tBodyGyroMag" -0.28 -0.36
29 "walking" "tBodyGyroX" -0.01 -0.6
29 "walking" "tBodyGyroY" -0.08 -0.18
29 "walking" "tBodyGyroZ" 0.09 -0.43
29 "walking" "tGravityAccMag" -0.1 -0.26
29 "walking" "tGravityAccX" 0.96 -0.98
29 "walking" "tGravityAccY" -0.13 -0.98
29 "walking" "tGravityAccZ" 0.1 -0.95
29 "walking_upstairs" "fBodyAccJerkX" -0.23 -0.21
29 "walking_upstairs" "fBodyAccJerkY" -0.41 -0.41
29 "walking_upstairs" "fBodyAccJerkZ" -0.65 -0.71
29 "walking_upstairs" "fBodyAccMag" -0.11 -0.16
29 "walking_upstairs" "fBodyAccX" -0.11 -0.08
29 "walking_upstairs" "fBodyAccY" -0.2 -0.14
29 "walking_upstairs" "fBodyAccZ" -0.32 0.2
29 "walking_upstairs" "fBodyBodyAccJerkMag" -0.24 -0.28
29 "walking_upstairs" "fBodyBodyGyroJerkMag" -0.7 -0.76
29 "walking_upstairs" "fBodyBodyGyroMag" -0.36 -0.07
29 "walking_upstairs" "fBodyGyroX" -0.26 -0.35
29 "walking_upstairs" "fBodyGyroY" -0.39 0.23
29 "walking_upstairs" "fBodyGyroZ" -0.34 -0.44
29 "walking_upstairs" "tBodyAccJerkMag" -0.34 -0.25
29 "walking_upstairs" "tBodyAccJerkX" 0.11 -0.18
29 "walking_upstairs" "tBodyAccJerkY" 0 -0.39
29 "walking_upstairs" "tBodyAccJerkZ" -0.03 -0.68
29 "walking_upstairs" "tBodyAccMag" 0.01 -0.04
29 "walking_upstairs" "tBodyAccX" 0.27 -0.09
29 "walking_upstairs" "tBodyAccY" -0.03 -0.12
29 "walking_upstairs" "tBodyAccZ" -0.12 0.1
29 "walking_upstairs" "tBodyGyroJerkMag" -0.62 -0.71
29 "walking_upstairs" "tBodyGyroJerkX" -0.13 -0.47
29 "walking_upstairs" "tBodyGyroJerkY" -0.05 -0.73
29 "walking_upstairs" "tBodyGyroJerkZ" -0.07 -0.56
29 "walking_upstairs" "tBodyGyroMag" 0.04 -0.08
29 "walking_upstairs" "tBodyGyroX" 0.09 -0.32
29 "walking_upstairs" "tBodyGyroY" -0.15 0.05
29 "walking_upstairs" "tBodyGyroZ" 0.09 -0.37
29 "walking_upstairs" "tGravityAccMag" 0.01 -0.04
29 "walking_upstairs" "tGravityAccX" 0.93 -0.95
29 "walking_upstairs" "tGravityAccY" -0.23 -0.92
29 "walking_upstairs" "tGravityAccZ" 0.04 -0.86
29 "walking_downstairs" "fBodyAccJerkX" -0.04 -0.1
29 "walking_downstairs" "fBodyAccJerkY" -0.1 -0.12
29 "walking_downstairs" "fBodyAccJerkZ" -0.41 -0.55
29 "walking_downstairs" "fBodyAccMag" 0.12 -0.03
29 "walking_downstairs" "fBodyAccX" 0.11 0.19
29 "walking_downstairs" "fBodyAccY" -0.02 -0.24
29 "walking_downstairs" "fBodyAccZ" -0.27 -0.26
29 "walking_downstairs" "fBodyBodyAccJerkMag" 0 -0.08
29 "walking_downstairs" "fBodyBodyGyroJerkMag" -0.6 -0.63
29 "walking_downstairs" "fBodyBodyGyroMag" -0.38 -0.32
29 "walking_downstairs" "fBodyGyroX" -0.19 -0.32
29 "walking_downstairs" "fBodyGyroY" -0.46 -0.35
29 "walking_downstairs" "fBodyGyroZ" -0.2 -0.42
29 "walking_downstairs" "tBodyAccJerkMag" -0.14 -0.03
29 "walking_downstairs" "tBodyAccJerkX" 0.06 -0.02
29 "walking_downstairs" "tBodyAccJerkY" 0 -0.08
29 "walking_downstairs" "tBodyAccJerkZ" -0.01 -0.48
29 "walking_downstairs" "tBodyAccMag" 0.1 0.13
29 "walking_downstairs" "tBodyAccX" 0.29 0.17
29 "walking_downstairs" "tBodyAccY" -0.01 -0.12
29 "walking_downstairs" "tBodyAccZ" -0.1 -0.22
29 "walking_downstairs" "tBodyGyroJerkMag" -0.54 -0.6
29 "walking_downstairs" "tBodyGyroJerkX" -0.07 -0.35
29 "walking_downstairs" "tBodyGyroJerkY" -0.07 -0.69
29 "walking_downstairs" "tBodyGyroJerkZ" -0.04 -0.38
29 "walking_downstairs" "tBodyGyroMag" -0.12 -0.27
29 "walking_downstairs" "tBodyGyroX" -0.04 -0.28
29 "walking_downstairs" "tBodyGyroY" -0.09 -0.39
29 "walking_downstairs" "tBodyGyroZ" 0.08 -0.31
29 "walking_downstairs" "tGravityAccMag" 0.1 0.13
29 "walking_downstairs" "tGravityAccX" 0.95 -0.94
29 "walking_downstairs" "tGravityAccY" -0.08 -0.91
29 "walking_downstairs" "tGravityAccZ" 0.09 -0.87
29 "sitting" "fBodyAccJerkX" -0.99 -0.99
29 "sitting" "fBodyAccJerkY" -0.98 -0.99
29 "sitting" "fBodyAccJerkZ" -0.99 -0.99
29 "sitting" "fBodyAccMag" -0.97 -0.97
29 "sitting" "fBodyAccX" -0.99 -0.99
29 "sitting" "fBodyAccY" -0.97 -0.96
29 "sitting" "fBodyAccZ" -0.98 -0.97
29 "sitting" "fBodyBodyAccJerkMag" -0.99 -0.99
29 "sitting" "fBodyBodyGyroJerkMag" -1 -0.99
29 "sitting" "fBodyBodyGyroMag" -0.98 -0.97
29 "sitting" "fBodyGyroX" -0.99 -0.99
29 "sitting" "fBodyGyroY" -0.99 -0.99
29 "sitting" "fBodyGyroZ" -0.97 -0.97
29 "sitting" "tBodyAccJerkMag" -0.99 -0.99
29 "sitting" "tBodyAccJerkX" 0.07 -0.99
29 "sitting" "tBodyAccJerkY" 0.01 -0.98
29 "sitting" "tBodyAccJerkZ" 0 -0.99
29 "sitting" "tBodyAccMag" -0.98 -0.97
29 "sitting" "tBodyAccX" 0.28 -0.99
29 "sitting" "tBodyAccY" -0.02 -0.96
29 "sitting" "tBodyAccZ" -0.11 -0.97
29 "sitting" "tBodyGyroJerkMag" -1 -0.99
29 "sitting" "tBodyGyroJerkX" -0.1 -0.99
29 "sitting" "tBodyGyroJerkY" -0.04 -1
29 "sitting" "tBodyGyroJerkZ" -0.05 -0.99
29 "sitting" "tBodyGyroMag" -0.96 -0.97
29 "sitting" "tBodyGyroX" -0.04 -0.99
29 "sitting" "tBodyGyroY" -0.08 -0.99
29 "sitting" "tBodyGyroZ" 0.06 -0.97
29 "sitting" "tGravityAccMag" -0.98 -0.97
29 "sitting" "tGravityAccX" 0.89 -0.98
29 "sitting" "tGravityAccY" 0.16 -0.97
29 "sitting" "tGravityAccZ" 0.29 -0.97
29 "standing" "fBodyAccJerkX" -0.99 -0.99
29 "standing" "fBodyAccJerkY" -0.98 -0.98
29 "standing" "fBodyAccJerkZ" -0.99 -0.99
29 "standing" "fBodyAccMag" -0.98 -0.98
29 "standing" "fBodyAccX" -1 -1
29 "standing" "fBodyAccY" -0.97 -0.97
29 "standing" "fBodyAccZ" -0.98 -0.98
29 "standing" "fBodyBodyAccJerkMag" -0.99 -0.99
29 "standing" "fBodyBodyGyroJerkMag" -0.99 -0.99
29 "standing" "fBodyBodyGyroMag" -0.98 -0.98
29 "standing" "fBodyGyroX" -0.97 -0.98
29 "standing" "fBodyGyroY" -0.99 -0.99
29 "standing" "fBodyGyroZ" -0.98 -0.98
29 "standing" "tBodyAccJerkMag" -0.99 -0.99
29 "standing" "tBodyAccJerkX" 0.08 -0.99
29 "standing" "tBodyAccJerkY" 0.01 -0.98
29 "standing" "tBodyAccJerkZ" 0 -0.99
29 "standing" "tBodyAccMag" -0.98 -0.98
29 "standing" "tBodyAccX" 0.28 -1
29 "standing" "tBodyAccY" -0.02 -0.97
29 "standing" "tBodyAccZ" -0.11 -0.98
29 "standing" "tBodyGyroJerkMag" -0.99 -0.99
29 "standing" "tBodyGyroJerkX" -0.1 -0.98
29 "standing" "tBodyGyroJerkY" -0.04 -1
29 "standing" "tBodyGyroJerkZ" -0.05 -0.99
29 "standing" "tBodyGyroMag" -0.98 -0.98
29 "standing" "tBodyGyroX" -0.03 -0.98
29 "standing" "tBodyGyroY" -0.07 -0.99
29 "standing" "tBodyGyroZ" 0.08 -0.98
29 "standing" "tGravityAccMag" -0.98 -0.98
29 "standing" "tGravityAccX" 0.97 -1
29 "standing" "tGravityAccY" -0.06 -0.99
29 "standing" "tGravityAccZ" 0.03 -0.98
29 "laying" "fBodyAccJerkX" -0.99 -0.99
29 "laying" "fBodyAccJerkY" -0.99 -0.99
29 "laying" "fBodyAccJerkZ" -0.99 -0.99
29 "laying" "fBodyAccMag" -0.99 -0.98
29 "laying" "fBodyAccX" -0.99 -0.98
29 "laying" "fBodyAccY" -0.99 -0.99
29 "laying" "fBodyAccZ" -0.99 -0.99
29 "laying" "fBodyBodyAccJerkMag" -0.99 -0.99
29 "laying" "fBodyBodyGyroJerkMag" -1 -1
29 "laying" "fBodyBodyGyroMag" -0.98 -0.98
29 "laying" "fBodyGyroX" -0.99 -0.99
29 "laying" "fBodyGyroY" -0.99 -0.99
29 "laying" "fBodyGyroZ" -0.98 -0.98
29 "laying" "tBodyAccJerkMag" -0.99 -0.99
29 "laying" "tBodyAccJerkX" 0.07 -0.99
29 "laying" "tBodyAccJerkY" 0.01 -0.99
29 "laying" "tBodyAccJerkZ" 0 -0.99
29 "laying" "tBodyAccMag" -0.99 -0.98
29 "laying" "tBodyAccX" 0.29 -0.98
29 "laying" "tBodyAccY" -0.02 -0.99
29 "laying" "tBodyAccZ" -0.11 -0.99
29 "laying" "tBodyGyroJerkMag" -1 -1
29 "laying" "tBodyGyroJerkX" -0.1 -1
29 "laying" "tBodyGyroJerkY" -0.04 -1
29 "laying" "tBodyGyroJerkZ" -0.07 -1
29 "laying" "tBodyGyroMag" -0.97 -0.98
29 "laying" "tBodyGyroX" -0.03 -0.99
29 "laying" "tBodyGyroY" -0.08 -0.99
29 "laying" "tBodyGyroZ" 0.13 -0.97
29 "laying" "tGravityAccMag" -0.99 -0.98
29 "laying" "tGravityAccX" -0.35 -0.97
29 "laying" "tGravityAccY" 0.81 -0.99
29 "laying" "tGravityAccZ" 0.59 -0.99
30 "walking" "fBodyAccJerkX" -0.39 -0.42
30 "walking" "fBodyAccJerkY" -0.3 -0.29
30 "walking" "fBodyAccJerkZ" -0.47 -0.58
30 "walking" "fBodyAccMag" -0.34 -0.47
30 "walking" "fBodyAccX" -0.35 -0.34
30 "walking" "fBodyAccY" -0.19 -0.22
30 "walking" "fBodyAccZ" -0.31 -0.09
30 "walking" "fBodyBodyAccJerkMag" -0.35 -0.37
30 "walking" "fBodyBodyGyroJerkMag" -0.55 -0.58
30 "walking" "fBodyBodyGyroMag" -0.36 -0.33
30 "walking" "fBodyGyroX" -0.37 -0.4
30 "walking" "fBodyGyroY" -0.18 0.1
30 "walking" "fBodyGyroZ" -0.25 -0.24
30 "walking" "tBodyAccJerkMag" -0.35 -0.35
30 "walking" "tBodyAccJerkX" 0.07 -0.37
30 "walking" "tBodyAccJerkY" 0.02 -0.27
30 "walking" "tBodyAccJerkZ" -0.01 -0.52
30 "walking" "tBodyAccMag" -0.2 -0.36
30 "walking" "tBodyAccX" 0.28 -0.35
30 "walking" "tBodyAccY" -0.02 -0.17
30 "walking" "tBodyAccZ" -0.1 -0.12
30 "walking" "tBodyGyroJerkMag" -0.47 -0.55
30 "walking" "tBodyGyroJerkX" -0.09 -0.46
30 "walking" "tBodyGyroJerkY" -0.06 -0.5
30 "walking" "tBodyGyroJerkZ" -0.04 -0.48
30 "walking" "tBodyGyroMag" -0.02 -0.27
30 "walking" "tBodyGyroX" -0.05 -0.39
30 "walking" "tBodyGyroY" -0.06 0.01
30 "walking" "tBodyGyroZ" 0.08 -0.18
30 "walking" "tGravityAccMag" -0.2 -0.36
30 "walking" "tGravityAccX" 0.97 -0.98
30 "walking" "tGravityAccY" -0.16 -0.97
30 "walking" "tGravityAccZ" 0 -0.94
30 "walking_upstairs" "fBodyAccJerkX" -0.55 -0.56
30 "walking_upstairs" "fBodyAccJerkY" -0.59 -0.61
30 "walking_upstairs" "fBodyAccJerkZ" -0.74 -0.78
30 "walking_upstairs" "fBodyAccMag" -0.4 -0.39
30 "walking_upstairs" "fBodyAccX" -0.42 -0.33
30 "walking_upstairs" "fBodyAccY" -0.3 -0.1
30 "walking_upstairs" "fBodyAccZ" -0.37 0.12
30 "walking_upstairs" "fBodyBodyAccJerkMag" -0.55 -0.58
30 "walking_upstairs" "fBodyBodyGyroJerkMag" -0.77 -0.79
30 "walking_upstairs" "fBodyBodyGyroMag" -0.45 -0.15
30 "walking_upstairs" "fBodyGyroX" -0.49 -0.5
30 "walking_upstairs" "fBodyGyroY" -0.37 0.04
30 "walking_upstairs" "fBodyGyroZ" -0.32 -0.25
30 "walking_upstairs" "tBodyAccJerkMag" -0.6 -0.56
30 "walking_upstairs" "tBodyAccJerkX" 0.06 -0.54
30 "walking_upstairs" "tBodyAccJerkY" 0 -0.59
30 "walking_upstairs" "tBodyAccJerkZ" 0.02 -0.76
30 "walking_upstairs" "tBodyAccMag" -0.14 -0.33
30 "walking_upstairs" "tBodyAccX" 0.27 -0.35
30 "walking_upstairs" "tBodyAccY" -0.03 -0.13
30 "walking_upstairs" "tBodyAccZ" -0.12 0.02
30 "walking_upstairs" "tBodyGyroJerkMag" -0.72 -0.77
30 "walking_upstairs" "tBodyGyroJerkX" -0.11 -0.74
30 "walking_upstairs" "tBodyGyroJerkY" -0.01 -0.74
30 "walking_upstairs" "tBodyGyroJerkZ" -0.04 -0.67
30 "walking_upstairs" "tBodyGyroMag" -0.11 -0.17
30 "walking_upstairs" "tBodyGyroX" 0 -0.49
30 "walking_upstairs" "tBodyGyroY" -0.08 -0.08
30 "walking_upstairs" "tBodyGyroZ" 0.08 -0.21
30 "walking_upstairs" "tGravityAccMag" -0.14 -0.33
30 "walking_upstairs" "tGravityAccX" 0.93 -0.95
30 "walking_upstairs" "tGravityAccY" -0.23 -0.91
30 "walking_upstairs" "tGravityAccZ" -0.02 -0.86
30 "walking_downstairs" "fBodyAccJerkX" -0.23 -0.29
30 "walking_downstairs" "fBodyAccJerkY" -0.22 -0.22
30 "walking_downstairs" "fBodyAccJerkZ" -0.4 -0.54
30 "walking_downstairs" "fBodyAccMag" 0 -0.18
30 "walking_downstairs" "fBodyAccX" -0.11 -0.04
30 "walking_downstairs" "fBodyAccY" -0.02 -0.09
30 "walking_downstairs" "fBodyAccZ" -0.26 -0.26
